-2,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,245658
Name,Unicorn Fever <small>(2020)</small>
Beschreibung,"Unicorn Fever is a betting game in which unwitting unicorns and their mindless desire to run on rainbows are exploited by unscrupulous citizen of the fairy realm, for profit... and glory!&#10;&#10;Each player is a wealthy bettor, determined to be recognised as a the most skillful unicorn-race wagerer of the Unicorn Racing Championship and hold the title until the next rainbow appears. During 4 races, players will try to place successful bets to gain Victory Points and Gold. <span class='filter-values' data-player-number='3 4 5 6' data-mechanics='party workerPlacement' data-themes='animals fantasy trains' ></span>"
Tagline,Become the best unicorn-race wagerer by exploiting the citizens of the Fairy Realm!
Thumbnail,https://cf.geekdo-images.com/iznQUZ6hjnJOxwZlwdx9VA__thumb/img/DwcblOg8deNCNDLLS3zYv6FZAj0=/fit-in/200x150/filters:strip_icc()/pic4858769.png
0,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
0,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,191925
Name,Bandido <small>(2016)</small>
Beschreibung,"A light-security prisoner is trying to escape through tunnels starting underneath his cell. Will you be able to join forces and cards to stop him? Bandido is a cooperative game of strategy and observation for the entire family.&#10;&#10;Can be combined with the sequel, Bandida. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='cards networks tilePlacement' data-themes='' ></span>"
Tagline,There’s been a prison break! Close off all the exits to put the prisoner behind bars.
Thumbnail,https://cf.geekdo-images.com/3kHEzcYV6QdaFjzWXkBMyQ__thumb/img/vjbf859H2KDp-AksdEQdOdSZOQ4=/fit-in/200x150/filters:strip_icc()/pic3118226.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,423401
Name,Minos: Dawn of the Bronze Age <small>(2024)</small>
Beschreibung,"In the ancient realm of Crete, amidst the sun-drenched shores and labyrinthine corridors of Knossos, the fate of the Minoan civilization is yet to be determined. As a member of one of the four illustrious Minoan clans, your destiny beckons you to vie for the prestigious title of Minos, the ultimate leader of your people.&#10;&#10;But keep in mind - unlike the tumultuous conquests of other civilizations, the Minoans are renowned for their pursuit of peace and prosperity. <span class='filter-values' data-player-number='1 2 3' data-mechanics='areaControl drafting' data-themes='animals economy-infrastructure fantasy' ></span>"
Tagline,Become the leader of the first European civilization.
Thumbnail,https://cf.geekdo-images.com/SScMT92rIP3K0NTK43z9IA__thumb/img/YO9v3XH_SJE5ifQje2gin4wEBws=/fit-in/200x150/filters:strip_icc()/pic8265896.jpg
-2,Difficulty (2 = easy)
-2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
2,Release year (2 = new)
#####,Freizeile
ID,144826
Name,Zombie 15' <small>(2014)</small>
Beschreibung,"In an apocalyptic world in which everyone over the age of 18 has turned into a bloodthirsty, flesh-hungry zombie and most youngsters have been served as meat to quell their elders' appetite, a small team of kids and teenagers tries to survive on their own. As part of that small group of survivors, you must unite to escape the relentless horde of undead. Run across town to find shelter or food, hold a strategic position, meet with new survivors, and discover the truth about this terrible and mysterious disease! <br><strong>Languages</strong>: <span class='flags'><img  src='https://flagicons.lipis.dev/flags/4x3/gb.svg' alt='English' title='English' /></span><span class='filter-values' data-player-number='2 3 4' data-mechanics='action' data-themes='horror war' ></span>"
Tagline,Frantically work together as group of teens in a world plagued by zombie hordes.
Thumbnail,https://cf.geekdo-images.com/YXB_bCh_EyS4UPPoeT7U6w__thumb/img/RJU6PvnTk-gvfmcoFzvpsjoO6l8=/fit-in/200x150/filters:strip_icc()/pic1736384.jpg
1,Difficulty (2 = easy)
2,Play Time (2 = short)
1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
1,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,312786
Name,Poetry for Neanderthals <small>(2020)</small>
Beschreibung,"Poetry for Neanderthals is a competitive word-guessing game where you can only give clues by speaking in single syllables. So, instead of saying &quot;broccoli,&quot; you'd say something like &quot;green thing you eat for live long and have good health.&quot; If you mess up and use a big word, such as &quot;vegetable,&quot; you get bopped on the head with a NO !Stick and you lose points. <span class='filter-values' data-player-number='4 5 6 7' data-mechanics='action party words' data-themes='animals' ></span>"
Tagline,A single-syllable word game in which you must speak good or get hit with stick!
Thumbnail,https://cf.geekdo-images.com/CDlBjXSPT-3Zyrj8ENBkvQ__thumb/img/0ON18UcLepuwPLhwkRtRUjhvAZ8=/fit-in/200x150/filters:strip_icc()/pic5702797.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
0,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
-2,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,295192
Name,Tinderblox <small>(2020)</small>
Beschreibung,"The fun mint-tin sized dexterity game that gamers and non-gamers will love!&#10;&#10;Tinderblox sets players in a campfire setting, where each player will attempt to grow the fire. But watch out! Place the blocks badly and you risk burning down the camp! <span class='filter-values' data-player-number='2 3 4 5 6' data-mechanics='action party' data-themes='adventure' ></span>"
Tagline,Carefully add to the group's campfire without knocking it over!
Thumbnail,https://cf.geekdo-images.com/RswtgTJ47UP-DcxucKMhSQ__thumb/img/E4s593_YfvAEbOymG3WyFVaPdMs=/fit-in/200x150/filters:strip_icc()/pic5076448.png
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,413260
Name,Botanicus <small>(2024)</small>
Beschreibung,"How about creating your own botanical garden? As an aristocrat in the late 19th century, you have bought land, hired a gardener and set out to find the best plants there are.&#10;As you know, the visitors are very picky about the plants they want to see, so your job is not only to acquire the plants, but also to sort them according to the visitors' preferences. <span class='filter-values' data-player-number='2 3 4' data-mechanics='tilePlacement' data-themes='animals economy-infrastructure' ></span>"
Tagline,Create your own botanical garden and impress your visitors.
Thumbnail,https://cf.geekdo-images.com/6rKMO7TctO94pdzVSPgGtg__thumb/img/xAeYJxQNM8kiUBUzRYwF91x3Op4=/fit-in/200x150/filters:strip_icc()/pic8093636.png
0,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
2,Release year (2 = new)
#####,Freizeile
ID,36946
Name,Roter November <small>(2008)</small>
Beschreibung,"Red November is a cooperative game in a gnomish attack submarine where everything is going wrong. The sub is descending and the water pressure increasing, the nuclear reactor is overheating, the nuclear missile launchers are pre-igniting, fires and water leaks are everywhere, there's a giant Kraken looming nearby and there&rsquo;s very little oxygen and vodka left. While the storyline feels more and more like a disaster movie, the players must get organized to solve the problems, divide the tasks among themselves to minimize the risks, and sometimes accept to sacrifice themselves for the common cause. <br><strong>Languages</strong>: <span class='flags'><img  src='https://flagicons.lipis.dev/flags/4x3/de.svg' alt='German' title='German' /></span><span class='filter-values' data-player-number='3 4 5 6' data-mechanics='' data-themes='fantasy nautical' ></span>"
Tagline,"Work together to save a sinking sub, or find a diving suit and abandon your friends."
Thumbnail,https://cf.geekdo-images.com/__iT232KNiJAWesXYfxflg__thumb/img/7qTeZFgQXjfCNB30s7Gw5NmOjW8=/fit-in/200x150/filters:strip_icc()/pic973520.jpg
1,Difficulty (2 = easy)
-1,Play Time (2 = short)
1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
1,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,118536
Name,Police Precinct <small>(2013)</small>
Beschreibung,"Police Precinct is a cooperative/semi-cooperative game where players are tasked with solving a mysterious murder while simultaneously working to keep crime on the streets under control, and to keep the city from falling into chaos.&#10;&#10;Players take on the role of police officers with different areas of expertise.  The players work together to solve the mystery by collecting evidence and eventually arresting the suspect.&#10;&#10;Complicating matters (optionally) is that there may or may not be a corrupt officer that is being paid off by the murderer to suppress evidence, the same evidence everyone else is trying to uncover. <br><strong>Languages</strong>: <span class='flags'><img  src='https://flagicons.lipis.dev/flags/4x3/gb.svg' alt='English' title='English' /></span><span class='filter-values' data-player-number='1 2 3 4 5' data-mechanics='deduction trading' data-themes='murder' ></span>"
Tagline,"Eat donuts, solve a crime, catch the bad guy."
Thumbnail,https://cf.geekdo-images.com/JRbCxYjxUsHatzwcdqijQw__thumb/img/RxLIPckhyYBlMnD6NYXXoWIh6Jk=/fit-in/200x150/filters:strip_icc()/pic2818719.jpg
0,Difficulty (2 = easy)
0,Play Time (2 = short)
1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
0,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,62871
Name,Zombie Dice <small>(2010)</small>
Beschreibung,"Eat brains. Don't get shotgunned.&#10;&#10;In Zombie Dice, you are a zombie. You want braaains &ndash; more brains than any of your zombie buddies. <span class='filter-values' data-player-number='2 3 4 5 6 7' data-mechanics='party' data-themes='horror' ></span>"
Tagline,"Eat as many tasty brains as you dare, without getting shotgunned."
Thumbnail,https://cf.geekdo-images.com/iPy584JMAJYrupqRdQp8gA__thumb/img/0qjQ2T0wXNZDVvMie54bEVmKeT8=/fit-in/200x150/filters:strip_icc()/pic4991962.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,215463
Name,Tokyo Highway <small>(2016)</small>
Beschreibung,"Note: This is for the 2-player version of Tokyo Highway. For the four player version, please go here: Tokyo Highway&#10;&#10;In Tokyo Highway, players compete to place all of their cars on the road &mdash; but to do that they will first have to build the roadways!&#10;&#10;Over the course of the game, players construct columns of varying heights by using the 66 squat cylinders in the box, then connect those columns with sticks that serve as roadways, with the columns not necessarily being the same height when connected. <span class='filter-values' data-player-number='2' data-mechanics='action networks' data-themes='' ></span>"
Tagline,Test your building skills to create the best highway design with columns and sticks.
Thumbnail,https://cf.geekdo-images.com/dF6ZKbrhMWz-c01iD3gg6Q__thumb/img/6zZobzuDSxfMhTJyIZiZLRz0520=/fit-in/200x150/filters:strip_icc()/pic8485703.jpg
2,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,214293
Name,Mountains of Madness <small>(2017)</small>
Beschreibung,"1931: Your scientific expedition discovers a new and intriguing mountain range in the middle of the Antarctic polar circle. Under these challenging conditions, the survival of your team will depend on your ability to communicate with each other and to coordinate your efforts to overcome each obstacle &mdash; but what you discover on the way to the highest peak will strongly test your mental health. Will you even be able to understand yourself despite the madness that gradually insinuates itself into your mind? <span class='filter-values' data-player-number='3 4 5' data-mechanics='action storytelling' data-themes='horror' ></span>"
Tagline,"Work together to reach the Lovecraftian peak, while dodging insanity cards."
Thumbnail,https://cf.geekdo-images.com/ggsBj1DflW234DP6E5uwqg__thumb/img/OPewRNe1Sh4TFkf9gH-oDxy41og=/fit-in/200x150/filters:strip_icc()/pic3616674.jpg
1,Difficulty (2 = easy)
0,Play Time (2 = short)
1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
0,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,347112
Name,Secret Identity <small>(2022)</small>
Beschreibung,"ln Secret Identity, you must guess the hidden identity of your opponents while trying to make them guess yours.&#10;&#10;At the start of a round, you receive a key card that indicates your identity among the eight characters on the table. Using double-sided &quot;picto&quot; cards, you try to give clues to your character so that others can guess who you are, while simultaneously guessing their character &mdash; earning points for each success. <span class='filter-values' data-player-number='4 5 6 7' data-mechanics='deduction networks party' data-themes='' ></span>"
